id,t_start,t_end,mode,algo,msgsize,itertot,comment
30,164.7223086343457,184.18230580617688,benchmark,SHA256ID,512,4343133,19.460s
31,186.181768573173,186.1855573738684,idle,ALG,0B,0k,none
32,189.5192923857667,189.60295320112243,idle,ALG,0B,0k,none
33,190.18571170808625,190.19533730985296,idle,ALG,0B,0k,none
34,192.1946976768303,212.34415417520995,benchmark,SHA256ID,1024,4054352,20.149s
35,214.3437193422249,214.34750814292028,idle,ALG,0B,0k,none
36,214.43465055891505,214.51677537398885,idle,ALG,0B,0k,none
37,217.2010894666876,217.28495508208093,idle,ALG,0B,0k,none
38,218.34786727717565,218.3574928789424,idle,ALG,0B,0k,none
39,220.3569556459385,239.5099575614216,benchmark,SHA256ID,2048,3415895,19.153s
40,241.50778192811697,241.5129019290568,idle,ALG,0B,0k,none
41,242.11501403957283,242.1988796549661,idle,ALG,0B,0k,none
42,244.8830913476461,244.9670593630582,idle,ALG,0B,0k,none
43,245.51172506303016,245.5214530648157,idle,ALG,0B,0k,none
44,247.52081343179304,267.3590762730539,benchmark,SHA256ID,4096,2813006,19.838s
45,269.3586414400688,269.36243024076424,idle,ALG,0B,0k,none
46,269.79384151994867,269.88088153592463,idle,ALG,0B,0k,none
47,272.565400428661,272.6490612440167,idle,ALG,0B,0k,none
48,273.36278937501964,273.3725173768052,idle,ALG,0B,0k,none
49,275.3335801367531,294.9039645288456,benchmark,SHA256ID,8192,2037803,19.570s
50,296.90352969586047,296.9080352966875,idle,ALG,0B,0k,none
51,297.47912020150864,300.331165524994,idle,ALG,0B,0k,none
52,300.9077800308301,300.9175080326156,idle,ALG,0B,0k,none
53,302.91686839959294,322.52462879854573,benchmark,SHA256ID,16384,1311331,19.608s
54,324.5240915655418,324.5280851662749,idle,ALG,0B,0k,none
55,327.9295065905968,328.0131674059525,idle,ALG,0B,0k,none
56,328.52834190051146,328.5396059025789,idle,ALG,0B,0k,none
57,329.7935965327456,329.7958493331591,idle,ALG,0B,0k,none
58,330.5375326692931,350.250765087605,benchmark,SHA256ID,32768,770722,19.713s
59,352.2503302546199,352.2552454555221,idle,ALG,0B,0k,none
60,352.8432263634444,352.9270919788377,idle,ALG,0B,0k,none
61,355.6114060715365,355.6952716869298,idle,ALG,0B,0k,none
62,356.2541709895143,356.26471819145024,idle,ALG,0B,0k,none
63,358.26397615840875,378.1201590029588,benchmark,SHA256ID,65536,422612,19.856s
64,380.1196217699549,380.1234105706503,idle,ALG,0B,0k,none
65,380.5255354444593,380.609196259815,idle,ALG,0B,0k,none
66,384.1236673048869,384.1348289069356,idle,ALG,0B,0k,none
67,386.0622020606999,406.0752617340442,benchmark,SHA256ID,131072,222251,20.013s
68,408.0747245010404,408.0786157017546,idle,ALG,0B,0k,none
69,408.2073325253802,408.29119814077353,idle,ALG,0B,0k,none
70,410.9757170335099,411.0594802488844,idle,ALG,0B,0k,none
71,412.0788724359912,412.0912628382654,idle,ALG,0B,0k,none
72,414.0908280052803,434.07204127277936,benchmark,SHA256ID,262144,114052,19.981s
73,435.8894368063575,435.9733024217508,idle,ALG,0B,0k,none
74,436.0705824396063,436.0744736403205,idle,ALG,0B,0k,none
75,440.0747303745571,440.0900903773764,idle,ALG,0B,0k,none
76,441.42600102257927,441.5097642379538,idle,ALG,0B,0k,none
77,442.0896555443913,462.0876624149728,benchmark,SHA256ID,524288,57758,19.998s
78,463.5715410873348,463.6554067027281,idle,ALG,0B,0k,none
79,464.0870227819501,464.0909139826643,idle,ALG,0B,0k,none
80,466.3397207954269,466.423688810839,idle,ALG,0B,0k,none
81,470.1166917119983,490.0645387853686,benchmark,SHA256ID,1048576,29067,19.947s
82,492.1033607242751,492.1073543250081,idle,ALG,0B,0k,none
83,494.0218250764042,494.1056906917975,idle,ALG,0B,0k,none
84,496.1076110592447,496.1408910653532,idle,ALG,0B,0k,none
85,496.79061918460906,496.8738703998896,idle,ALG,0B,0k,none
86,498.1404562323681,518.1394871031375,benchmark,SHA256ID,2097152,14573,19.999s
87,518.9359544493269,519.0200248647578,idle,ALG,0B,0k,none
88,520.1388474701148,520.1428410708478,idle,ALG,0B,0k,none
89,521.7040317574002,521.7877949727748,idle,ALG,0B,0k,none
90,522.1425086378815,522.1458878385018,idle,ALG,0B,0k,none
91,527.2402887735657,527.3242567889778,idle,ALG,0B,0k,none
92,535.5449302978607,535.6288983132728,idle,ALG,0B,0k,none
93,541.0812897140449,541.1651553294382,idle,ALG,0B,0k,none
94,543.8495718221558,543.9334374375491,idle,ALG,0B,0k,none
95,546.6183659303606,546.7016171456412,idle,ALG,0B,0k,none
96,554.9223930545429,555.0062586699363,idle,ALG,0B,0k,none
