id,t_start,t_end,mode,algo,msgsize,itertot,comment
41,164.5191532065161,164.5197676066521,idle,ALG,0B,0k,none
42,166.5197424492274,166.52906085128947,idle,ALG,0B,0k,none
43,168.52903569386478,185.52078345397612,benchmark,PMHID,4096,105362975,16.992s
44,187.52055349650612,187.52383029723129,idle,ALG,0B,0k,none
45,189.5238051398066,189.52441953994256,idle,ALG,0B,0k,none
46,191.52439438251787,191.53371278458,idle,ALG,0B,0k,none
47,193.53358522713265,211.38917957840496,benchmark,PMHID,8192,63526347,17.856s
48,213.3890520209576,213.3924312217054,idle,ALG,0B,0k,none
49,215.3925084643034,215.39302046441668,idle,ALG,0B,0k,none
50,217.39309770701468,217.4028257091674,idle,ALG,0B,0k,none
51,219.40269815172005,238.27952792898205,benchmark,PMHID,16384,34235437,18.877s
52,238.37895835098504,238.37947035109835,idle,ALG,0B,0k,none
53,240.2794003715347,240.28257477223715,idle,ALG,0B,0k,none
54,242.28265201483515,242.28316401494843,idle,ALG,0B,0k,none
55,244.2832412575464,244.29276445965385,idle,ALG,0B,0k,none
56,246.29273930222917,265.67102199045786,benchmark,PMHID,32768,18356539,19.378s
57,267.6709968330332,267.67406883371297,idle,ALG,0B,0k,none
58,269.674146076311,269.6746580764243,idle,ALG,0B,0k,none
59,271.6746329189996,271.6846681212203,idle,ALG,0B,0k,none
60,273.6846429637956,293.3703305200501,benchmark,PMHID,65536,9506064,19.686s
61,295.3702029626028,295.37378696339584,idle,ALG,0B,0k,none
62,297.3738642059938,297.3743762061071,idle,ALG,0B,0k,none
63,298.3783060282672,298.37892042840315,idle,ALG,0B,0k,none
64,299.37445344870514,299.3850006510391,idle,ALG,0B,0k,none
65,301.38507789363706,320.70601656917614,benchmark,PMHID,131072,4699700,19.321s
66,322.7058890117288,322.70937061249924,idle,ALG,0B,0k,none
67,324.7093454550746,324.7099598552105,idle,ALG,0B,0k,none
68,326.70993469778585,326.7215059003464,idle,ALG,0B,0k,none
69,328.72158314294444,349.0737924466938,benchmark,PMHID,262144,2417315,20.352s
70,351.07376728926914,351.0769416899716,idle,ALG,0B,0k,none
71,353.0770189325696,353.07753093268286,idle,ALG,0B,0k,none
72,355.07760817528083,355.0915345783626,idle,ALG,0B,0k,none
73,357.0916118209606,376.7071553616929,benchmark,PMHID,524288,1183219,19.616s
74,378.7070278042456,378.7106118050386,idle,ALG,0B,0k,none
75,380.7106890476366,380.7112010477499,idle,ALG,0B,0k,none
76,382.7111758903253,382.7301198945174,idle,ALG,0B,0k,none
77,384.7300947370927,404.95102721179177,benchmark,PMHID,1048576,602982,20.221s
78,406.9508996543444,406.9541764550696,idle,ALG,0B,0k,none
79,408.9541512976449,408.9547656977808,idle,ALG,0B,0k,none
80,410.9548429403788,410.9835149467236,idle,ALG,0B,0k,none
81,412.98328498925366,433.535583937281,benchmark,PMHID,2097152,302933,20.552s
82,435.5354563798337,435.5388355805814,idle,ALG,0B,0k,none
83,437.5389128231794,437.5421896239045,idle,ALG,0B,0k,none
